timestamp,open,high,low,close,volume
1760721300,3798.91,3803.13,3784.94,3785.52,1098
1760721600,3785.52,3801.39,3780.01,3797.06,1754
1760721900,3797.06,3797.11,3791.12,3792.36,400
1760722200,3792.36,3805.81,3787.1,3804.02,1565
1760722500,3804.02,3814.84,3803.08,3809.6,1601
1760722800,3809.59,3814.43,3799.08,3803.71,1152
1760723100,3803.7,3804.5,3789.71,3803.94,1561
1760723400,3803.94,3826.47,3802.99,3820.19,2855
1760723700,3820.19,3822.22,3814.08,3817.61,1703
1760724000,3817.61,3827.32,3817.61,3821.14,1337
1760724300,3821.13,3828.33,3819.7,3821.88,1089
1760724600,3821.88,3830.18,3814.05,3815.39,949
1760724900,3815.39,3824.0,3812.44,3823.6,973
1760725200,3823.6,3839.09,3823.59,3834.69,2441
1760725500,3834.69,3840.43,3832.81,3835.62,580
1760725800,3835.62,3843.41,3830.68,3836.3,1639
1760726100,3836.31,3849.29,3836.31,3842.31,1522
1760726400,3842.37,3846.86,3838.44,3838.44,1356
1760726700,3838.45,3843.05,3828.11,3832.53,1532
1760727000,3832.54,3833.2,3825.31,3829.37,1162
1760727300,3829.36,3835.7,3828.67,3835.69,706
1760727600,3835.69,3844.98,3833.02,3837.84,1370
1760727900,3837.84,3842.69,3832.3,3842.23,917
1760728200,3842.23,3847.43,3842.17,3844.89,762
1760728500,3844.88,3850.36,3838.38,3843.25,1804
1760728800,3843.25,3846.38,3835.82,3836.59,764
1760729100,3836.59,3838.08,3828.31,3832.94,1127
1760729400,3832.93,3832.93,3817.37,3821.9,1997
1760729700,3821.9,3824.38,3815.25,3820.04,907
1760730000,3820.03,3827.6,3818.09,3822.0,1075
1760730300,3822.0,3831.0,3818.83,3829.84,811
1760730600,3829.84,3833.43,3824.04,3831.53,955
1760730900,3831.53,3832.45,3826.16,3827.76,800
1760731200,3827.77,3829.26,3818.25,3821.28,1456
1760731500,3821.28,3827.65,3821.28,3827.64,660
1760731800,3827.64,3842.99,3824.69,3841.24,1489
1760732100,3841.24,3849.28,3839.36,3847.65,838
1760732400,3847.65,3860.0,3847.65,3857.57,3138
1760732700,3857.58,3863.3,3856.15,3858.19,1636
1760733000,3858.2,3860.17,3849.86,3850.36,2036
1760733300,3850.36,3855.39,3848.78,3852.04,784
1760733600,3852.05,3854.4,3845.31,3851.45,682
1760733900,3851.45,3861.23,3850.88,3859.78,1026
1760734200,3859.78,3863.48,3853.94,3858.28,1112
1760734500,3858.27,3858.95,3853.1,3858.95,1000
1760734800,3858.94,3859.24,3853.33,3857.37,441
1760735100,3857.38,3882.85,3855.4,3871.83,5730
1760735400,3871.82,3879.6,3868.52,3872.42,3288
1760735700,3872.42,3883.17,3868.13,3875.11,2487
1760736000,3875.11,3878.79,3872.72,3876.12,1017
1760736300,3876.13,3877.66,3873.4,3876.51,690
1760736600,3876.51,3876.64,3867.84,3868.54,1317
1760736900,3868.53,3880.89,3864.32,3876.82,3073
1760737200,3876.81,3877.3,3871.03,3875.93,682
1760737500,3875.92,3878.99,3871.86,3873.38,1036
1760737800,3873.39,3878.49,3872.0,3878.48,777
1760738100,3878.48,3880.95,3876.48,3876.73,788
1760738400,3876.72,3882.68,3875.98,3881.38,863
1760738700,3881.38,3881.38,3870.74,3871.61,1213
1760739000,3871.6,3871.6,3862.75,3864.05,2047
1760739300,3864.05,3869.31,3860.49,3868.39,450
1760739600,3868.38,3868.38,3858.94,3858.96,708
1760739900,3858.95,3870.42,3858.95,3868.99,793
1760740200,3869.0,3870.06,3850.63,3850.86,2116
1760740500,3850.86,3856.48,3846.74,3849.49,1318
1760740800,3849.5,3853.56,3848.57,3849.19,473
1760741100,3849.19,3852.97,3849.19,3850.31,413
1760741400,3850.31,3854.22,3849.62,3852.43,324
1760741700,3852.43,3854.74,3852.43,3854.43,271
1760742000,3854.43,3854.74,3843.41,3846.64,1105
1760742300,3846.64,3846.64,3843.05,3844.88,796
1760742600,3844.89,3844.91,3842.28,3844.4,571
1760742900,3844.4,3848.26,3838.4,3847.67,753
1760743200,3847.67,3847.96,3839.6,3841.3,1050
1760743500,3841.31,3842.81,3839.38,3839.38,441
1760743800,3839.38,3841.8,3836.03,3841.8,714
1760744100,3841.79,3844.67,3839.16,3840.19,648
1760744400,3840.2,3840.79,3837.82,3838.86,379
1760744700,3838.87,3840.75,3833.5,3834.54,1267
1760745000,3834.54,3834.63,3830.04,3830.56,864
1760745300,3830.56,3832.31,3828.74,3831.57,751
1760745600,3831.58,3836.3,3829.8,3830.69,536
1760745900,3830.69,3834.73,3823.84,3825.85,1111
1760746200,3825.84,3828.8,3820.33,3822.19,898
1760746500,3822.19,3829.9,3819.07,3829.05,968
1760746800,3829.05,3837.43,3829.05,3834.61,1075
1760747100,3834.61,3843.46,3833.69,3840.11,2063
1760747400,3840.11,3841.43,3830.87,3832.42,876
1760747700,3832.43,3840.35,3832.42,3840.24,395
1760748000,3840.24,3844.0,3839.54,3842.91,753
1760748300,3842.91,3843.01,3837.33,3837.33,558
1760748600,3837.33,3841.0,3835.35,3839.47,555
1760748900,3839.46,3840.36,3836.0,3840.25,311
1760749200,3840.25,3848.99,3839.62,3848.99,782
1760749500,3848.99,3848.99,3841.33,3845.94,447
1760749800,3845.93,3852.5,3844.61,3848.18,1472
1760750100,3848.17,3853.33,3844.68,3853.32,1416
1760750400,3853.32,3866.43,3852.42,3865.55,4991
1760750700,3865.56,3877.38,3865.5,3874.83,6920
1760751000,3874.83,3878.9,3867.32,3871.02,1692
1760751300,3871.01,3872.5,3864.79,3867.51,1132
1760751600,3867.51,3867.51,3863.09,3864.5,430
1760751900,3864.5,3864.76,3861.12,3861.87,502
1760752200,3861.88,3866.68,3860.03,3861.61,866
1760752500,3861.62,3871.05,3861.62,3868.36,467
1760752800,3868.37,3875.64,3867.27,3875.63,912
1760753100,3875.63,3882.28,3872.54,3881.47,1053
1760753400,3881.46,3881.47,3858.61,3861.9,1968
1760753700,3861.91,3862.28,3855.21,3857.1,651
1760754000,3857.15,3863.8,3854.54,3863.42,1069
1760754300,3863.43,3868.84,3860.0,3866.91,815
1760754600,3866.91,3869.65,3863.38,3863.38,695
1760754900,3863.38,3866.13,3858.72,3861.48,647
1760755200,3861.49,3861.76,3854.7,3855.75,542
1760755500,3855.75,3857.0,3850.52,3856.13,1012
1760755800,3856.13,3856.13,3846.41,3849.86,785
1760756100,3849.86,3851.66,3846.66,3851.24,368
1760756400,3851.23,3854.71,3849.59,3854.48,457
1760756700,3854.47,3862.36,3853.82,3859.48,615
1760757000,3859.47,3862.28,3857.97,3860.99,536
1760757300,3860.99,3869.18,3858.0,3865.35,610
1760757600,3865.36,3869.6,3865.04,3865.56,444
1760757900,3865.57,3871.43,3864.98,3871.43,232
1760758200,3871.44,3877.58,3871.19,3877.08,852
1760758500,3877.08,3878.74,3867.75,3870.02,1400
1760758800,3870.01,3871.16,3867.74,3869.18,313
1760759100,3869.17,3873.92,3867.74,3872.94,424
1760759400,3872.94,3875.0,3868.44,3871.27,614
1760759700,3871.27,3872.63,3868.0,3870.57,182
1760760000,3870.56,3870.57,3856.96,3859.85,982
1760760300,3859.85,3859.85,3851.12,3852.02,1395
1760760600,3852.02,3855.49,3849.07,3852.3,757
1760760900,3852.3,3853.44,3847.43,3853.44,711
1760761200,3853.44,3854.16,3848.96,3853.74,342
1760761500,3853.74,3858.0,3852.04,3856.82,402
1760761800,3856.82,3857.2,3846.24,3850.78,808
1760762100,3850.78,3852.58,3846.86,3849.15,403
1760762400,3849.15,3849.16,3842.34,3844.1,741
1760762700,3844.1,3845.93,3841.3,3842.79,507
1760763000,3842.8,3846.74,3842.51,3846.72,322
1760763300,3846.71,3847.46,3841.65,3844.44,1215
1760763600,3844.43,3851.24,3843.16,3851.23,802
1760763900,3851.22,3853.75,3850.0,3852.5,738
1760764200,3852.5,3855.63,3852.12,3855.27,793
1760764500,3855.27,3856.33,3853.13,3853.78,714
1760764800,3853.78,3860.0,3853.58,3859.95,520
1760765100,3859.96,3860.48,3854.09,3854.99,784
1760765400,3855.0,3855.3,3847.53,3849.47,711
1760765700,3849.48,3861.26,3848.65,3860.81,765
1760766000,3860.82,3864.0,3859.42,3863.3,831
1760766300,3863.3,3868.54,3863.29,3865.9,740
1760766600,3865.91,3868.7,3864.11,3864.33,490
1760766900,3864.33,3868.14,3864.32,3867.35,380
1760767200,3867.35,3871.36,3861.74,3871.35,1157
1760767500,3871.35,3876.62,3867.71,3875.21,1414
1760767800,3875.22,3876.65,3871.7,3875.21,752
1760768100,3875.21,3875.86,3870.71,3872.18,392
1760768400,3872.18,3874.5,3866.05,3868.95,408
1760768700,3868.96,3871.17,3867.53,3868.88,437
1760769000,3868.89,3873.03,3865.63,3865.96,247
1760769300,3865.96,3867.3,3860.43,3861.59,431
1760769600,3861.6,3865.76,3861.59,3864.39,364
1760769900,3864.39,3870.58,3863.18,3869.27,323
1760770200,3869.28,3874.34,3866.6,3872.73,490
1760770500,3872.73,3874.32,3872.38,3872.67,313
1760770800,3872.68,3922.77,3872.22,3917.53,7158
1760771100,3917.53,3927.73,3912.69,3922.91,5336
1760771400,3922.92,3922.92,3907.16,3909.39,2235
1760771700,3909.39,3910.0,3893.5,3896.86,2031
1760772000,3896.87,3896.87,3884.37,3892.85,1930
1760772300,3892.85,3899.19,3888.05,3893.91,724
1760772600,3893.9,3896.53,3888.29,3896.12,1046
1760772900,3896.11,3898.35,3888.78,3898.05,2187
1760773200,3898.05,3905.01,3897.3,3900.02,3213
1760773500,3900.01,3903.3,3894.24,3902.57,1477
1760773800,3902.57,3908.52,3897.07,3901.43,2742
1760774100,3901.43,3901.44,3883.18,3892.43,1778
1760774400,3892.44,3894.88,3889.37,3893.31,798
1760774700,3893.31,3906.0,3892.42,3900.96,2411
1760775000,3900.96,3900.96,3895.54,3898.34,510
1760775300,3898.34,3898.34,3893.97,3896.93,758
1760775600,3896.9,3896.9,3890.3,3890.31,402
1760775900,3890.3,3891.68,3886.24,3887.54,535
1760776200,3887.54,3892.15,3884.78,3891.6,869
1760776500,3891.61,3891.61,3886.6,3886.61,415
1760776800,3886.6,3887.02,3883.39,3883.85,708
1760777100,3883.85,3888.25,3882.17,3887.23,942
1760777400,3887.22,3888.19,3876.95,3880.16,1431
1760777700,3880.16,3882.76,3875.0,3876.68,1134
1760778000,3876.69,3879.9,3873.19,3879.89,1130
1760778300,3879.9,3883.0,3872.02,3872.08,1189
