timestamp,open,high,low,close,volume
1718285400,129.4,129.4012,129.1446,129.1458,12287714
1718286300,129.1458,129.2056,128.2025,128.2624,16996845
1718287200,128.2624,128.3241,128.155,128.2167,34745070
1718288100,128.2167,128.3146,128.1621,128.26,27826706
1718289000,128.29,128.2981,128.1714,128.1795,8832057
1718289900,128.1795,128.4087,128.1497,128.3789,4547471
1718290800,128.3789,128.4392,128.3254,128.3857,11395719
1718291700,128.3857,128.3924,127.9982,128.005,7163865
1718292600,128.005,128.0254,127.8156,127.836,4859762
1718293500,127.836,127.8685,127.72,127.72,4903914
1718294400,127.72,127.7984,127.72,127.7738,11535705
1718295300,127.7738,127.861,127.7288,127.816,3226557
1718296200,127.815,128.0169,127.81,128.0119,6704612
1718297100,128.0119,128.0213,127.9901,127.9995,6066280
1718298000,127.9995,128.0372,127.9541,127.9918,3314854
1718298900,127.9918,128.4185,127.9821,128.4088,5192676
1718299800,128.4099,128.5745,128.4021,128.5667,2908222
1718300700,128.5667,128.6508,128.5246,128.6086,5136050
1718301600,128.6086,128.7165,128.5842,128.6921,4763266
1718302500,128.6921,128.8673,128.6648,128.84,4378389
1718303400,128.83,128.8542,128.78,128.78,8557101
1718304300,128.78,128.7854,128.78,128.78,8915771
1718305200,128.78,128.8911,128.78,128.8552,5036873
1718306100,128.8552,129.122,128.8232,129.09,4758689
1718307000,129.09,129.1023,128.9637,128.976,3924683
1718307900,128.976,129.1349,128.9581,129.117,5260266
1718308800,129.117,129.204,129.1072,129.1942,6643952
1718309700,129.1942,129.3803,129.1839,129.37,4163011
1718371800,129.94,129.9963,129.7574,129.8136,25245383
1718372700,129.8136,131.1888,129.803,131.1782,24817165
1718373600,131.1782,131.9197,130.954,131.6955,27686987
1718374500,131.6955,132.75,131.5032,132.6397,18897454
1718375400,132.64,132.7074,131.7863,131.8537,7420128
1718376300,131.8537,131.8685,131.2091,131.2239,17165332
1718377200,131.2239,131.3346,131.1553,131.2661,7501820
1718378100,131.2661,131.2905,130.6559,130.6804,12962174
1718379000,130.6714,131.0799,130.656,131.0645,9400231
1718379900,131.0645,131.0659,130.3264,130.3278,6139727
1718380800,130.3278,130.6481,130.2221,130.5423,13116540
1718381700,130.5423,130.6861,130.5265,130.6703,9709093
1718382600,130.67,130.7032,130.5597,130.5929,8219687
1718383500,130.5929,130.98,130.5448,130.9319,6471527
1718384400,130.9319,131.3053,130.9117,131.2851,11252924
1718385300,131.2851,132.1038,131.2136,132.0324,2987972
1718386200,132.03,132.2249,132.0173,132.2122,3272821
1718387100,132.2122,132.2498,132.1819,132.2195,4254421
1718388000,132.2195,132.2847,131.9068,131.9721,7593259
1718388900,131.9721,131.9803,131.8093,131.8175,12011046
1718389800,131.815,131.8502,131.7366,131.7718,11180264
1718390700,131.7718,131.7944,131.7616,131.7842,7097086
1718391600,131.7842,131.7854,131.768,131.7691,6060805
1718392500,131.7691,131.8571,131.732,131.82,3909201
1718393400,131.82,131.8999,131.8074,131.8873,2543864
1718394300,131.8873,132.0534,131.8738,132.0399,2868042
1718395200,132.0399,132.0582,132.0259,132.0442,11946968
1718396100,132.0442,132.05,131.9742,131.98,2733408
1718631000,132.905,133.1016,131.9989,132.1955,28197262
1718631900,132.1955,132.2154,131.5623,131.5822,19180876
1718632800,131.5822,131.597,130.4445,130.4593,18685500
1718633700,130.4593,130.4948,130.2144,130.25,38590672
1718634600,130.3065,130.779,130.2536,130.7261,8441913
1718635500,130.7261,130.9292,130.6622,130.8653,14683270
1718636400,130.8653,130.932,130.7752,130.8419,7466661
1718637300,130.8419,131.217,130.835,131.21,3693580
1718638200,131.22,131.3785,131.2043,131.3628,9706384
1718639100,131.3628,132.0,131.2973,132.0,5776615
1718640000,132.0,132.0,131.9916,131.9958,7018570
1718640900,131.9958,132.0,131.9501,131.98,6484398
1718641800,131.985,131.9858,131.8033,131.8041,4668242
1718642700,131.8041,131.9716,131.7919,131.9594,6127562
1718643600,131.9594,131.9895,131.9511,131.9813,11447942
1718644500,131.9813,132.0065,131.9147,131.94,3730948
1718645400,131.94,132.0151,131.9381,132.0132,5242266
1718646300,132.0132,132.2031,132.0084,132.1983,6618916
1718647200,132.1983,132.2512,132.1217,132.1746,6404302
1718648100,132.1746,132.214,132.0356,132.075,3409239
1718649000,132.08,132.1525,132.0439,132.1164,5643392
1718649900,132.1164,132.2189,132.1137,132.2162,8807553
1718650800,132.2162,132.234,132.1664,132.1842,3347256
1718651700,132.1842,132.2589,132.1753,132.25,3475052
1718652600,132.24,132.3681,131.875,132.0031,10696890
1718653500,132.0031,132.0548,131.9446,131.9963,1937925
1718654400,131.9963,132.0125,131.4842,131.5004,2131736
1718655300,131.5004,131.5155,131.0749,131.09,9242258
1718717400,131.04,132.4183,131.0184,132.3967,27715330
1718718300,132.3967,132.4209,132.0892,132.1133,18476961
1718719200,132.1133,132.2989,132.0923,132.2779,20857032
1718720100,132.2779,133.1103,132.2275,133.06,11213907
1718721000,133.07,133.1679,133.0674,133.1654,8226901
1718721900,133.1654,133.4112,133.1101,133.356,8011467
1718722800,133.356,133.4373,133.3144,133.3957,5584823
1718723700,133.3957,133.4802,133.3855,133.47,9384683
1718724600,133.4618,133.5624,133.4125,133.5131,9932573
1718725500,133.5131,133.534,133.4401,133.461,3265637
1718726400,133.461,134.1025,133.4493,134.0908,12421975
1718727300,134.0908,134.448,134.0884,134.4457,9805643
1718728200,134.44,134.6983,134.4269,134.6852,16519374
1718729100,134.6852,135.0027,134.6686,134.9862,2193412
1718730000,134.9862,135.3212,134.9082,135.2432,7031237
1718730900,135.2432,135.6346,135.2286,135.62,8645544
1718731800,135.6399,136.1101,135.6179,136.088,8531671
1718732700,136.088,136.1535,135.6489,135.7144,5196566
1718733600,135.7144,135.9894,135.6699,135.9449,7442593
1718734500,135.9449,135.9615,135.8584,135.875,16852006
1718735400,135.865,136.0369,135.8444,136.0163,7527790
1718736300,136.0163,136.0213,135.9328,135.9378,5137757
1718737200,135.9378,135.9688,135.897,135.9279,11942704
1718738100,135.9279,135.9477,135.7002,135.72,4039725
1718739000,135.7101,136.0,135.6895,136.0,2734617
1718739900,136.0,136.0,135.9702,136.0,3791855
1718740800,136.0,136.0,135.7444,135.7454,10460534
1718741700,135.7454,135.7811,135.6442,135.68,6758238
1718890200,139.85,140.0745,138.2542,138.4787,12457578
