timestamp,open,high,low,close,volume
1718251200,2329.7,2329.7028,2329.1708,2329.1736,0
1718252100,2329.1736,2329.317,2326.998,2327.1413,0
1718253000,2327.1413,2327.2891,2326.9665,2327.1142,0
1718253900,2327.1142,2327.4307,2326.9836,2327.3,0
1718254800,2327.3,2327.3189,2327.1398,2327.1587,799
1718255700,2327.1587,2327.8,2327.0892,2327.739,411
1718256600,2327.739,2327.8,2327.6143,2327.8,1031
1718257500,2327.8,2327.8,2327.0843,2327.1001,648
1718258400,2327.0,2327.679,2326.9201,2327.5991,850
1718259300,2327.5991,2328.4043,2327.4721,2328.2774,858
1718260200,2328.2774,2329.9716,2328.1813,2329.8755,2019
1718261100,2329.8755,2331.4762,2329.6994,2331.3,564
1718262000,2331.2,2331.7254,2331.181,2331.7065,1417
1718262900,2331.7065,2331.7419,2331.3932,2331.4287,1282
1718263800,2331.4287,2331.5698,2331.0266,2331.1678,701
1718264700,2331.1678,2332.5362,2331.1316,2332.5,1098
1718265600,2332.7,2332.7264,2332.4914,2332.5178,470
1718266500,2332.5178,2332.6613,2331.8008,2331.9443,831
1718267400,2331.9443,2332.0275,2331.4296,2331.5127,771
1718268300,2331.5127,2331.6057,2331.2071,2331.3,708
1718269200,2331.1001,2331.2314,2329.5508,2329.6821,1276
1718270100,2329.6821,2329.7113,2329.6097,2329.639,1329
1718271000,2329.639,2330.2987,2329.4438,2330.1035,751
1718271900,2330.1035,2331.1734,2329.9301,2331.0,709
1718272800,2331.0,2331.0713,2330.8,2330.8,714
1718273700,2330.8,2331.0505,2330.8,2330.9473,957
1718274600,2330.9473,2331.3453,2330.8906,2331.2886,1209
1718275500,2331.2886,2332.2595,2331.2291,2332.2,757
1718276400,2332.1001,2332.2665,2327.1642,2327.3305,2847
1718277300,2327.3305,2327.3619,2326.9387,2326.97,2799
1718278200,2326.97,2327.6331,2323.4406,2324.1037,3123
1718279100,2324.1037,2324.6724,2321.9313,2322.5,2131
1718280000,2322.3999,2324.5295,2321.7837,2323.9133,4182
1718280900,2323.9133,2326.9942,2323.7777,2326.8586,9676
1718281800,2326.8586,2336.5779,2326.2316,2335.9509,4228
1718282700,2335.9509,2339.5238,2335.7271,2339.3,7306
1718283600,2339.3,2339.4166,2338.8695,2338.9861,4555
1718284500,2338.9861,2338.997,2330.0853,2330.0963,2975
1718285400,2330.0963,2330.8988,2327.6242,2328.4266,6355
1718286300,2328.4266,2328.5466,2325.9802,2326.1001,4704
1718287200,2326.0,2326.1708,2324.5053,2324.6761,5157
1718288100,2324.6761,2325.7406,2324.4287,2325.4932,4060
1718289000,2325.4932,2326.4868,2325.3891,2326.3827,7060
1718289900,2326.3827,2329.6676,2326.0151,2329.3,1874
1718290800,2329.3999,2330.4397,2329.155,2330.1947,3301
1718291700,2330.1947,2330.7796,2327.0267,2327.6115,4292
1718292600,2327.6115,2328.8716,2318.8489,2320.1089,7660
1718293500,2320.1089,2320.2671,2314.2417,2314.3999,12117
1718294400,2314.3,2314.5513,2313.8562,2314.1074,5173
1718295300,2314.1074,2314.3853,2314.0345,2314.3123,3284
1718296200,2314.3123,2314.3286,2314.3043,2314.3205,2804
1718297100,2314.3205,2315.0652,2314.0554,2314.8,1808
1718298000,2314.8999,2315.8557,2314.7641,2315.7198,1305
1718298900,2315.7198,2317.6067,2315.5736,2317.4604,1471
1718299800,2317.4604,2317.7514,2317.3095,2317.6005,6130
1718300700,2317.6005,2317.6628,2316.9376,2317.0,1402
1718301600,2316.8999,2317.4704,2316.7104,2317.2809,570
1718302500,2317.2809,2317.7737,2317.2617,2317.7545,388
1718303400,2317.7545,2317.7688,2317.7227,2317.737,378
1718304300,2317.737,2318.6344,2317.7027,2318.6001,781
1718305200,2318.6001,2319.1399,2318.5057,2319.0455,1005
1718306100,2319.0455,2319.1594,2318.877,2318.991,1748
1718307000,2318.991,2319.1099,2318.5276,2318.6465,888
1718307900,2318.6465,2319.0124,2318.6341,2319.0,439
1718308800,2319.1001,2319.2196,2319.0849,2319.2044,366
1718309700,2319.2044,2319.9254,2319.141,2319.862,217
1718310600,2319.862,2319.8661,2319.7451,2319.7491,264
1718311500,2319.7491,2319.7781,2319.671,2319.7,244
1718316000,2319.6001,2319.6001,2318.9254,2318.9269,0
1718316900,2318.9269,2318.9501,2318.8709,2318.8941,0
1718317800,2318.8941,2318.9099,2318.5914,2318.6071,0
1718318700,2318.6071,2318.6553,2318.1518,2318.2,0
1718319600,2318.2,2318.204,2318.1305,2318.1345,243
1718320500,2318.1345,2318.3192,2318.1243,2318.3089,306
1718321400,2318.3089,2318.4222,2317.9224,2318.0357,296
1718322300,2318.0357,2318.1202,2317.5156,2317.6001,158
1718323200,2317.7,2318.5247,2317.4294,2318.2542,527
1718324100,2318.2542,2319.3042,2318.2337,2319.2837,822
1718325000,2319.2837,2319.4592,2319.1498,2319.3254,312
1718325900,2319.3254,2320.1668,2319.2586,2320.1001,324
1718326800,2320.0,2320.7363,2319.6514,2320.3877,1639
1718327700,2320.3877,2321.542,2320.2471,2321.4015,297
1718328600,2321.4015,2321.4456,2321.0403,2321.0845,326
1718329500,2321.0845,2321.1254,2320.959,2321.0,1416
1718330400,2321.0,2322.0714,2320.9779,2322.0493,837
1718331300,2322.0493,2322.0741,2321.3902,2321.415,558
1718332200,2321.415,2321.4366,2321.2189,2321.2405,630
1718333100,2321.2405,2321.7516,2321.1888,2321.7,338
1718334000,2321.8,2321.8111,2321.4439,2321.455,617
1718334900,2321.455,2321.7599,2321.2164,2321.5213,600
1718335800,2321.5213,2321.7007,2320.7567,2320.9361,418
1718336700,2320.9361,2320.98,2320.456,2320.5,703
1718337600,2320.5,2320.5866,2320.1714,2320.258,594
1718338500,2320.258,2320.2948,2319.7976,2319.8344,195
1718339400,2319.8344,2320.6291,2319.8138,2320.6085,743
1718340300,2320.6085,2320.904,2320.6044,2320.8999,587
1718341200,2320.8,2321.6488,2320.7459,2321.5946,2047
1718342100,2321.5946,2322.6874,2321.5265,2322.6193,271
1718343000,2322.6193,2323.7844,2322.2979,2323.4629,871
1718343900,2323.4629,2324.8601,2323.4029,2324.8,1071
1718344800,2324.7,2327.1958,2324.6038,2327.0996,1090
1718345700,2327.0996,2327.3855,2325.6261,2325.912,663
1718346600,2325.912,2327.5561,2325.7177,2327.3618,950
1718347500,2327.3618,2327.5724,2327.2893,2327.5,2153
1718348400,2327.5,2330.0727,2327.3216,2329.8943,1999
1718349300,2329.8943,2330.3486,2329.8509,2330.3052,1364
1718350200,2330.3052,2331.5743,2330.0381,2331.3073,3172
1718351100,2331.3073,2331.4785,2330.4289,2330.6001,1072
1718352000,2330.5,2333.5032,2330.3469,2333.3501,955
1718352900,2333.3501,2334.8311,2333.1281,2334.6091,1324
1718353800,2334.6091,2334.6163,2332.4987,2332.5059,3654
1718354700,2332.5059,2332.8665,2332.2394,2332.6001,2361
1718355600,2332.8,2333.1685,2332.2026,2332.5711,609
1718356500,2332.5711,2334.3069,2332.1007,2333.8365,2230
1718357400,2333.8365,2336.5184,2333.7017,2336.3837,1985
1718358300,2336.3837,2338.2,2336.2489,2338.1001,2355
1718359200,2338.2,2338.2843,2336.3999,2336.3999,2204
1718360100,2336.3999,2340.6626,2336.3999,2340.5653,4405
1718361000,2340.5653,2343.0696,2340.2545,2342.7588,5004
1718361900,2342.7588,2346.1532,2342.7057,2346.1001,3295
1718362800,2346.0,2346.0674,2345.8985,2345.9659,3359
1718363700,2345.9659,2347.4027,2345.6847,2347.1215,7500
1718364600,2347.1215,2349.6494,2347.1177,2349.6456,2465
1718365500,2349.6456,2350.0881,2347.1575,2347.6001,2370
1718366400,2347.7,2347.7203,2346.8663,2346.8867,2962
1718367300,2346.8867,2347.1342,2345.807,2346.0545,1205
1718368200,2346.0545,2346.3574,2344.5571,2344.8599,7320
1718369100,2344.8599,2346.1365,2344.6233,2345.8999,2610
1718370000,2345.7,2345.8287,2343.3582,2343.487,5511
1718370900,2343.487,2343.6124,2342.6176,2342.743,2368
1718371800,2342.743,2344.4361,2342.5514,2344.2445,1512
1718372700,2344.2445,2345.9376,2344.2068,2345.8999,4932
1718373600,2345.8,2346.7777,2345.6765,2346.6542,3247
1718374500,2346.6542,2346.7325,2346.5912,2346.6695,3920
1718375400,2346.6695,2347.1881,2346.6417,2347.1602,5355
1718376300,2347.1602,2347.3568,2345.5034,2345.7,2917
1718377200,2345.5,2345.7679,2343.9266,2344.1946,1469
1718378100,2344.1946,2344.5212,2343.7049,2344.0315,3000
1718379000,2344.0315,2344.0485,2343.5469,2343.5639,1788
1718379900,2343.5639,2343.8969,2341.367,2341.7,2276
1718380800,2341.7,2343.7259,2341.4263,2343.4523,851
1718381700,2343.4523,2344.0553,2343.3745,2343.9776,1110
1718382600,2343.9776,2345.0297,2343.7715,2344.8236,1984
1718383500,2344.8236,2344.9176,2344.406,2344.5,3139
1718384400,2344.5,2346.3166,2344.4569,2346.2734,2217
1718385300,2346.2734,2346.3484,2345.3882,2345.4631,1696
1718386200,2345.4631,2348.9293,2345.3806,2348.8468,2088
1718387100,2348.8468,2350.201,2348.5457,2349.8999,3586
1718388000,2349.8999,2350.1574,2349.7243,2349.9818,993
1718388900,2349.9818,2350.1687,2349.1964,2349.3833,688
1718389800,2349.3833,2350.3175,2349.377,2350.3112,532
1718390700,2350.3112,2350.4143,2350.2968,2350.3999,677
1718391600,2350.3,2350.5045,2350.1861,2350.3905,1904
1718392500,2350.3905,2350.4373,2349.1272,2349.174,1073
1718393400,2349.174,2349.2039,2348.7292,2348.7591,735
1718394300,2348.7591,2348.9567,2347.9025,2348.1001,577
1718395200,2348.2,2348.7,2348.1329,2348.7,451
1718396100,2348.7,2348.7,2348.2707,2348.3426,570
1718397000,2348.3426,2348.5302,2348.3422,2348.5298,708
1718397900,2348.5298,2348.6934,2348.2363,2348.3999,439
1718575200,2348.5,2348.6533,2346.7908,2346.9441,460
1718576100,2346.9441,2347.0639,2346.7206,2346.8404,434
1718577000,2346.8404,2347.0357,2344.9313,2345.1266,320
1718577900,2345.1266,2345.1926,2343.934,2344.0,587
1718578800,2344.0,2344.0941,2343.6328,2343.727,310
1718579700,2343.727,2343.8562,2343.6652,2343.7944,656
1718580600,2343.7944,2343.8441,2343.4614,2343.5111,287
1718581500,2343.5111,2343.9037,2343.4074,2343.8,367
1718582400,2343.6001,2343.6111,2340.9411,2340.9521,513
1718583300,2340.9521,2340.9617,2340.0861,2340.0957,857
1718584200,2340.0957,2341.5203,2340.0079,2341.4325,311
1718585100,2341.4325,2341.4708,2341.2618,2341.3,585
1718586000,2341.3999,2341.6929,2341.1135,2341.4066,857
1718586900,2341.4066,2341.4968,2339.4779,2339.5682,893
1718587800,2339.5682,2340.1837,2339.2713,2339.8869,2714
1718588700,2339.8869,2341.2268,2339.8601,2341.2,1265
1718589600,2341.0,2341.0,2340.1455,2340.2231,780
1718590500,2340.2231,2340.8657,2340.0578,2340.7004,1224
1718591400,2340.7004,2341.0,2338.9835,2339.3282,446
1718592300,2339.3282,2339.4415,2337.2866,2337.3999,1343
1718593200,2337.3999,2337.4784,2337.0007,2337.0792,592
1718594100,2337.0792,2337.4685,2337.0056,2337.395,621
1718595000,2337.395,2338.5482,2337.3522,2338.5055,745
1718595900,2338.5055,2339.3618,2338.4437,2339.3,406
1718596800,2339.3,2339.3079,2338.9281,2338.936,636
1718597700,2338.936,2339.8956,2338.8989,2339.8585,553
1718598600,2339.8585,2339.8641,2339.2049,2339.2106,497
1718599500,2339.2106,2339.2955,2338.3149,2338.3999,594
1718600400,2338.3999,2338.4494,2337.8992,2337.9487,1844
1718601300,2337.9487,2338.1187,2337.1248,2337.2949,1540
1718602200,2337.2949,2337.3308,2335.4724,2335.5082,679
1718603100,2335.5082,2335.7832,2332.8251,2333.1001,1355
1718604000,2333.0,2333.3195,2332.9207,2333.2402,621
1718604900,2333.2402,2333.6368,2333.0185,2333.4151,1163
1718605800,2333.4151,2333.5457,2332.349,2332.4796,1791
1718606700,2332.4796,2332.5726,2331.907,2332.0,1213
1718607600,2332.0,2332.0718,2331.8689,2331.9408,3029
1718608500,2331.9408,2333.2592,2331.8286,2333.1471,533
1718609400,2333.1471,2333.1804,2331.7133,2331.7467,642
1718610300,2331.7467,2331.9916,2331.455,2331.7,986
1718611200,2331.6001,2333.484,2331.2916,2333.1756,638
1718612100,2333.1756,2333.5161,2333.0771,2333.4176,1150
1718613000,2333.4176,2336.1084,2333.2283,2335.9191,1285
1718613900,2335.9191,2336.1432,2335.8761,2336.1001,1098
1718614800,2336.1001,2336.1477,2335.2044,2335.252,931
1718615700,2335.252,2335.7538,2335.2486,2335.7503,735
1718616600,2335.7503,2335.7794,2335.3175,2335.3466,479
