timestamp,open,high,low,close,volume
1771304400,24623.75,24626.0,24599.25,24600.75,503
1771305300,24600.75,24604.25,24567.5,24598.5,1724
1771306200,24600.25,24602.5,24558.25,24598.25,1512
1771307100,24600.0,24611.25,24575.0,24582.75,1537
1771308000,24582.75,24633.75,24582.75,24620.0,1453
1771308900,24621.25,24625.75,24607.5,24610.25,698
1771309800,24610.25,24639.0,24602.0,24629.25,1381
1771310700,24629.5,24641.0,24619.75,24627.25,1008
1771311600,24628.0,24630.25,24596.5,24600.5,1147
1771312500,24600.0,24616.25,24584.5,24591.5,1457
1771313400,24594.75,24635.0,24584.0,24628.0,1555
1771314300,24628.0,24663.75,24622.25,24660.0,2307
1771315200,24659.75,24726.75,24651.5,24705.25,3826
1771316100,24705.0,24706.0,24674.25,24686.5,2026
1771317000,24686.25,24690.0,24636.5,24642.25,1960
1771317900,24642.5,24653.75,24623.75,24639.5,1783
1771318800,24641.25,24680.0,24636.75,24645.5,2646
1771319700,24641.75,24673.0,24637.0,24671.0,1275
1771320600,24673.0,24693.75,24667.25,24682.5,1324
1771321500,24684.25,24695.5,24672.0,24686.75,757
1771322400,24687.5,24697.5,24658.25,24661.5,836
1771323300,24663.25,24668.75,24647.0,24661.5,851
1771324200,24661.0,24661.0,24602.25,24608.25,2409
1771325100,24607.25,24624.5,24590.0,24607.5,1458
1771326000,24606.75,24623.0,24586.0,24599.75,1483
1771326900,24599.75,24619.25,24572.25,24618.75,2118
1771327800,24618.75,24629.75,24600.25,24612.0,1319
1771328700,24612.0,24638.0,24606.75,24623.75,1253
1771329600,24622.75,24666.75,24609.25,24651.0,2091
1771330500,24652.75,24659.75,24616.5,24619.0,1598
1771331400,24620.25,24621.0,24596.75,24607.0,1521
1771332300,24607.5,24610.25,24577.75,24584.5,1996
1771333200,24584.25,24590.75,24518.0,24548.75,5594
1771334100,24549.0,24622.5,24535.0,24605.0,5673
1771335000,24607.75,24610.5,24577.0,24600.5,2561
1771335900,24602.0,24705.25,24578.0,24612.0,10035
1771336800,24613.0,24671.25,24611.5,24650.5,4699
1771337700,24651.25,24669.5,24633.0,24658.25,4273
1771338600,24659.25,24815.75,24606.5,24700.75,42983
1771339500,24701.25,24711.5,24475.0,24485.75,42278
1771340400,24483.75,24571.5,24462.25,24498.75,29224
1771341300,24499.25,24641.0,24495.5,24527.5,30229
1771342200,24526.0,24543.25,24449.25,24511.25,28281
1771343100,24512.0,24603.75,24503.75,24600.25,26271
1771344000,24599.25,24787.0,24593.25,24773.75,24452
1771344900,24773.25,24796.75,24722.25,24727.75,21151
1771345800,24726.5,24780.0,24693.25,24735.25,17827
1771346700,24734.75,24788.0,24721.75,24759.25,12534
1771347600,24759.0,24764.5,24685.5,24702.75,10502
1771348500,24701.5,24756.0,24668.5,24755.0,10862
1771349400,24755.75,24759.25,24646.5,24649.5,13201
1771350300,24648.5,24706.0,24608.75,24697.5,17323
1771351200,24698.0,24704.0,24649.25,24673.25,11827
1771352100,24673.25,24785.25,24651.75,24768.25,17467
1771353000,24768.25,24854.75,24750.5,24826.0,14785
1771353900,24825.75,24874.75,24812.75,24845.0,11598
1771354800,24845.5,24863.5,24826.5,24851.75,11306
1771355700,24851.25,24867.25,24832.0,24836.25,10644
1771356600,24836.5,24889.75,24828.75,24873.0,10656
1771357500,24872.5,24875.5,24807.75,24815.0,10420
1771358400,24815.0,24841.75,24795.0,24811.75,11466
1771359300,24812.0,24818.25,24765.75,24773.5,13922
1771360200,24773.0,24795.75,24735.75,24782.25,14411
1771361100,24782.25,24786.75,24739.5,24776.75,23189
1771362000,24776.75,24795.25,24765.5,24777.5,7606
1771362900,24777.75,24818.5,24777.75,24789.0,5639
1771363800,24787.0,24788.75,24755.25,24766.75,2943
1771364700,24766.5,24775.0,24757.75,24768.25,1279
1771369200,24773.75,24783.25,24728.0,24737.0,1068
1771370100,24737.5,24761.75,24723.5,24743.5,1361
1771371000,24744.5,24755.5,24713.75,24725.5,1992
1771371900,24724.5,24730.0,24700.75,24711.0,1489
1771372800,24711.25,24750.0,24708.5,24746.0,1699
1771373700,24748.5,24754.75,24711.25,24738.75,1709
1771374600,24739.75,24752.75,24729.25,24735.75,1409
1771375500,24736.25,24738.5,24714.0,24727.0,1691
1771376400,24724.75,24732.0,24709.5,24718.5,1733
1771377300,24717.5,24742.0,24713.5,24718.25,762
1771378200,24721.0,24732.0,24709.5,24730.0,683
1771379100,24730.25,24746.25,24716.75,24744.5,716
1771380000,24745.75,24762.0,24742.75,24756.25,840
1771380900,24756.5,24761.25,24736.0,24749.25,647
1771381800,24749.25,24769.75,24749.25,24764.5,786
1771382700,24764.5,24770.75,24754.0,24758.0,592
1771383600,24758.75,24770.0,24743.5,24747.0,629
1771384500,24747.5,24750.0,24736.5,24747.5,663
1771385400,24747.75,24769.5,24746.0,24765.5,523
1771386300,24765.75,24798.75,24765.25,24794.25,1261
1771387200,24794.0,24814.0,24783.25,24802.75,1300
1771388100,24803.5,24818.25,24796.75,24813.5,697
1771389000,24812.75,24840.0,24811.0,24836.75,1353
1771389900,24837.5,24838.75,24827.25,24837.0,735
1771390800,24828.0,24834.0,24825.25,24833.75,664
1771391700,24833.0,24840.0,24829.25,24830.75,362
1771392600,24831.0,24847.0,24827.0,24830.25,554
1771393500,24830.0,24833.25,24820.0,24825.5,585
1771394400,24826.0,24829.0,24809.0,24817.75,808
1771395300,24816.25,24830.75,24815.5,24824.75,815
1771396200,24824.75,24841.25,24812.5,24839.5,893
1771397100,24838.75,24846.75,24823.5,24823.5,605
1771398000,24823.0,24828.75,24806.5,24812.0,695
