timestamp,open,high,low,close,volume
1718251200,2329.7,2330.3999,2324.8,2327.3,0
1718254800,2327.3,2327.8,2324.3999,2327.1001,2890
1718258400,2327.0,2331.8,2326.6001,2331.3,4293
1718262000,2331.2,2334.2,2328.8,2332.5,4500
1718265600,2332.7,2332.8,2329.6001,2331.3,2782
1718269200,2331.1001,2334.1001,2329.0,2331.0,4067
1718272800,2331.0,2336.0,2330.8,2332.2,3638
1718276400,2332.1001,2332.3,2319.2,2322.5,10902
1718280000,2322.3999,2342.3999,2320.3999,2339.3,25395
1718283600,2339.3,2340.5,2323.8,2326.1001,18591
1718287200,2326.0,2330.1001,2321.2,2329.3,18153
1718290800,2329.3999,2332.8999,2313.2,2314.3999,27372
1718294400,2314.3,2315.8999,2310.8999,2314.8,13071
1718298000,2314.8999,2320.0,2314.6001,2317.0,10310
1718301600,2316.8999,2319.5,2315.5,2318.6001,2119
1718305200,2318.6001,2320.5,2318.2,2319.0,4082
1718308800,2319.1001,2320.0,2318.5,2319.7,1093
1718316000,2319.6001,2319.6001,2318.0,2318.2,0
1718319600,2318.2,2318.6001,2317.1001,2317.6001,1005
1718323200,2317.7,2320.8999,2316.7,2320.1001,1987
1718326800,2320.0,2322.2,2318.2,2321.0,3680
1718330400,2321.0,2322.2,2319.1001,2321.7,2365
1718334000,2321.8,2323.8,2320.0,2320.5,2341
1718337600,2320.5,2321.2,2318.6001,2320.8999,2121
1718341200,2320.8,2326.6001,2320.5,2324.8,4262
1718344800,2324.7,2327.7,2322.2,2327.5,4858
1718348400,2327.5,2331.8999,2324.3,2330.6001,7609
1718352000,2330.5,2337.2,2329.8999,2332.6001,8296
1718355600,2332.8,2338.2,2330.6001,2338.1001,7181
1718359200,2338.2,2348.3999,2336.3999,2346.1001,14910
1718362800,2346.0,2352.3,2341.2,2347.6001,15697
1718366400,2347.7,2349.0,2342.7,2345.8999,14099
1718370000,2345.7,2348.6001,2339.5,2345.8999,14326
1718373600,2345.8,2351.3,2343.3999,2345.7,15441
1718377200,2345.5,2347.8,2339.6001,2341.7,8535
1718380800,2341.7,2347.6001,2341.0,2344.5,7087
1718384400,2344.5,2351.6001,2344.0,2349.8999,9589
1718388000,2349.8999,2350.8999,2347.8999,2350.3999,2892
1718391600,2350.3,2351.1001,2347.7,2348.1001,4290
1718395200,2348.2,2348.7,2346.6001,2348.3999,2170
1718575200,2348.5,2348.7,2342.7,2344.0,1803
1718578800,2344.0,2344.7,2342.3999,2343.8,1623
1718582400,2343.6001,2343.7,2340.0,2341.3,2268
1718586000,2341.3999,2343.8999,2337.1001,2341.2,5730
1718589600,2341.0,2341.0,2336.2,2337.3999,3796
1718593200,2337.3999,2340.2,2336.5,2339.3,2366
1718596800,2339.3,2341.2,2337.5,2338.3999,2282
1718600400,2338.3999,2338.5,2332.2,2333.1001,5420
1718604000,2333.0,2333.8,2330.1001,2332.0,4790
1718607600,2332.0,2334.8999,2330.3,2331.7,5192
1718611200,2331.6001,2337.1001,2331.0,2336.1001,4172
1718614800,2336.1001,2337.3999,2333.8,2334.6001,3494
1718618400,2334.6001,2337.2,2334.0,2335.1001,2947
1718622000,2335.2,2336.6001,2332.2,2332.7,4710
1718625600,2332.8,2336.0,2331.3,2334.3,7278
1718629200,2334.3,2341.3,2333.5,2335.8,12548
1718632800,2335.7,2342.6001,2333.2,2339.3,9848
1718636400,2339.5,2340.5,2324.3,2327.1001,17652
1718640000,2327.2,2331.8999,2327.2,2331.6001,6716
1718643600,2331.6001,2333.2,2328.0,2331.6001,5965
1718647200,2331.6001,2334.2,2331.0,2332.7,3455
1718650800,2332.8,2335.5,2332.7,2335.0,2904
1718654400,2335.0,2335.6001,2333.3,2333.6001,1533
1718661600,2333.7,2335.8999,2333.7,2335.7,0
1718665200,2335.6001,2335.8,2333.8,2335.5,1255
1718668800,2335.6001,2341.1001,2335.6001,2339.0,3106
1718672400,2339.1001,2340.5,2334.0,2337.3,2712
1718676000,2337.5,2340.5,2336.5,2339.5,2708
1718679600,2339.3,2340.1001,2337.8999,2339.5,1170
1718683200,2339.1001,2339.6001,2336.6001,2337.3,2206
1718686800,2337.1001,2338.3,2333.8999,2336.7,4400
1718690400,2336.7,2337.2,2333.3,2334.6001,2504
1718694000,2334.6001,2334.6001,2329.5,2330.0,3449
1718697600,2329.8999,2329.8999,2324.6001,2325.8,7214
1718701200,2325.7,2328.8999,2325.3,2325.5,4842
1718704800,2325.5,2326.8999,2320.2,2322.7,6806
1718708400,2322.8,2328.6001,2320.8999,2328.0,5936
1718712000,2327.8999,2338.8,2326.0,2328.3999,18452
1718715600,2328.5,2342.3999,2328.3,2341.3999,31018
1718719200,2341.3,2342.0,2336.8,2338.3,11678
1718722800,2338.3999,2344.8,2333.3,2341.7,13796
1718726400,2341.8999,2345.7,2341.2,2345.3,6181
1718730000,2345.3,2348.2,2343.1001,2344.6001,9950
1718733600,2344.6001,2346.3999,2342.2,2346.1001,5412
1718737200,2346.0,2346.0,2343.2,2344.1001,3268
1718740800,2344.2,2345.6001,2343.7,2344.2,1413
1718748000,2344.2,2345.0,2342.2,2342.8999,0
1718751600,2342.8999,2344.2,2342.7,2343.0,923
