timestamp,open,high,low,close,volume
1771338600,412.402008,413.690002,407.410004,409.345001,3885354
1771339500,409.399994,410.279999,402.670013,403.140015,3537125
1771340400,403.109985,404.559998,401.73999,402.540009,2418339
1771341300,402.399994,405.470001,400.929993,401.325012,2532804
1771342200,401.325104,402.470001,400.51001,402.38501,1869101
1771343100,402.403687,404.679993,402.309998,404.565002,1811436
1771344000,404.599915,408.859985,404.329987,408.180115,2185105
1771344900,408.190002,409.640015,407.619995,408.174988,1682280
1771345800,408.184998,408.589996,406.950012,407.359985,1475504
1771346700,407.279999,408.299988,406.799988,407.554993,1118673
1771347600,407.549988,407.709991,405.540009,405.960114,1248779
1771348500,405.984985,406.649994,404.829987,406.630005,1257890
1771349400,406.63501,406.799988,404.140015,404.26001,1229901
1771350300,404.201385,405.649994,403.420013,405.369995,1221774
1771351200,405.320099,406.149994,404.549988,405.688599,916495
1771352100,405.619995,410.309998,405.26001,409.420013,1696934
1771353000,409.437988,412.0,408.7901,411.538696,1378119
1771353900,411.540009,412.660004,410.619995,412.452209,1366201
1771354800,412.450012,412.799896,411.450012,412.445007,1127508
1771355700,412.470001,413.169891,411.230011,411.399994,1142910
1771356600,411.420013,412.830994,411.179993,412.535095,752115
1771357500,412.535004,412.749908,410.700012,410.910004,832543
1771358400,410.839996,411.716614,409.820007,410.169891,1046045
1771359300,410.119995,410.929993,409.711395,410.559906,973870
1771360200,410.470001,411.880005,409.700012,411.640015,1067162
1771361100,411.649994,411.705902,409.640015,410.589996,1925146
1771425000,410.670013,414.097198,409.579987,411.299988,3154125
1771425900,411.299988,413.140015,410.130005,412.48999,1895658
1771426800,412.540009,415.629913,412.320007,415.168701,2311922
1771427700,415.170288,415.670013,412.920013,413.269989,1644345
1771428600,413.269897,414.649994,411.589996,413.954987,1868477
1771429500,413.980011,415.380005,412.920013,415.230011,1380008
1771430400,415.209991,416.320007,414.75,415.035004,1608496
1771431300,415.035004,415.450012,414.299988,414.380005,973849
1771432200,414.410004,415.76001,414.3573,414.76001,957746
1771433100,414.76001,415.600006,413.839996,413.86499,971876
1771434000,413.960999,416.149994,413.76001,415.149994,1038002
1771434900,415.144989,415.850006,414.799988,415.214996,699485
1771435800,415.179993,415.880005,415.0,415.420013,747851
1771436700,415.429291,416.640015,415.225006,416.235901,955995
1771437600,416.209991,416.899994,414.579987,414.744995,938193
1771438500,414.720093,414.859985,413.429993,413.929993,964601
1771439400,413.929993,414.2099,412.540009,413.028809,1027899
1771440300,413.027588,413.850006,412.51001,413.470001,928205
1771441200,413.445007,414.040009,413.020111,413.475006,745282
1771442100,413.5,413.619995,412.5,412.600006,823782
